latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-17.08521,38.06561,340.09,0.63,0.54,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,292.56,5.15,D
-17.6779,34.75084,343.12,0.38,0.44,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,301.54,4.41,D
-17.81959,33.80738,331.03,0.51,0.41,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,294.79,6.83,D
-17.5618,35.17492,337.17,0.41,0.45,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,297.89,3.3,D
-17.56036,35.17406,337.13,0.41,0.45,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,298.17,4.08,D
-17.59186,34.90454,332.54,0.39,0.44,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,300.55,5.2,D
-17.58848,34.89998,343.41,0.39,0.44,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,299.31,7.18,D
-17.49832,35.30331,332.84,0.42,0.45,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,296.26,4.17,D
-17.61469,34.66145,335.38,0.57,0.43,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,300.69,5.35,D
-17.61567,34.65602,331.69,0.57,0.43,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,298.78,5.35,D
-17.61168,34.65524,339.34,0.57,0.43,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,298.93,7.85,D
-17.62715,34.56908,336.94,0.56,0.43,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,300.24,5.28,D
-17.69228,34.00203,335.46,0.52,0.42,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,295.07,5.66,D
-17.61043,34.27869,329.78,0.54,0.42,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,300.61,2.97,D
-17.48835,34.92243,347.37,0.4,0.44,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,302.18,9.85,D
-17.48903,34.91866,340.53,0.4,0.44,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,300.83,3.28,D
-17.49371,34.89249,340.37,0.39,0.44,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,299.72,7.51,D
-17.49438,34.88876,338.53,0.39,0.44,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,299.92,6.19,D
-17.4652,35.02798,354.21,0.4,0.44,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,302.47,11.74,D
-17.50158,34.80174,331.28,0.39,0.44,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,300.1,3.35,D
-17.21786,36.20434,330.83,0.48,0.48,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,297.36,3.09,D
-17.39098,35.22522,341.8,0.41,0.45,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,300.78,4.95,D
-17.38684,35.2244,341.55,0.41,0.45,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,297.63,4.95,D
-17.44159,34.90204,337.52,0.4,0.44,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,301.11,6.4,D
-17.56466,34.21952,334.8,0.54,0.42,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,301.17,3.74,D
-17.56558,34.21434,328.91,0.54,0.42,2026-06-16,1147,SNPP,SNPP,l,2.0NRT,299.83,3.74,D
-17.56078,34.21876,338.92,0.54,0.42,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,301.66,3.74,D
-17.37873,35.10591,332.83,0.41,0.45,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,298.4,5.08,D
-17.43111,34.66322,367,0.38,0.43,2026-06-16,1147,SNPP,SNPP,h,2.0NRT,302.24,6.74,D
-17.45694,34.47823,338.09,0.56,0.43,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,301.15,17.18,D
-17.43034,34.66302,367,0.38,0.43,2026-06-16,1147,SNPP,SNPP,h,2.0NRT,302.78,7.7,D
-17.45924,34.47656,333.62,0.56,0.43,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,300.88,17.5,D
-17.32424,34.99693,331.23,0.4,0.44,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,301.02,3.6,D
-17.36302,34.71442,334.36,0.39,0.44,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,300.2,4.85,D
-17.36368,34.71077,342.67,0.39,0.44,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,302.91,6.05,D
-17.38452,34.59571,344.21,0.57,0.43,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,303.27,12.82,D
-17.34959,34.69678,334.12,0.39,0.44,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,299.72,3.64,D
-17.25882,35.16724,329.82,0.41,0.45,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,299.34,2.1,D
-17.49487,33.60521,347.8,0.5,0.41,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,300.92,12.11,D
-17.39058,33.86529,338.13,0.52,0.42,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,296.64,21.14,D
-17.42926,33.60267,332.71,0.5,0.41,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,296.39,4.9,D
-16.32389,39.29992,331.16,0.39,0.6,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,296,2.27,D
-17.4255,33.60191,331.03,0.5,0.41,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,294.25,5.35,D
-17.22398,34.69791,354.43,0.39,0.44,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,302.96,12.63,D
-16.32424,39.3023,337.61,0.39,0.6,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,296.44,4.29,D
-16.97537,35.85787,336.5,0.46,0.47,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,297.74,3.84,D
-16.13002,39.73573,367,0.42,0.61,2026-06-16,1147,SNPP,SNPP,h,2.0NRT,299.18,16.19,D
-16.12437,39.73448,340.7,0.42,0.61,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,297.97,4.65,D
-16.11872,39.73325,340.21,0.42,0.61,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,296.76,4.65,D
-16.10716,39.75981,343.02,0.42,0.61,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,296.16,3.1,D
-17.13171,34.51945,341.14,0.57,0.43,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,300.06,10.71,D
-17.13077,34.51679,332.89,0.57,0.43,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,297.13,2.42,D
-16.13386,39.73641,332.66,0.42,0.61,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,297,8.85,D
-16.12821,39.73516,367,0.42,0.61,2026-06-16,1147,SNPP,SNPP,h,2.0NRT,299.16,8.85,D
-16.12257,39.73388,351.78,0.42,0.61,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,298.66,7.88,D
-16.1112,39.76055,347.55,0.42,0.61,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,297.32,5.71,D
-16.11283,39.75256,330.17,0.42,0.61,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,297.81,5.1,D
-17.23736,33.79428,330.5,0.52,0.41,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,296.37,3.95,D
-16.03907,39.93686,337.54,0.44,0.62,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,297.68,3.91,D
-17.10277,34.35138,339.82,0.56,0.43,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,297,8.14,D
-16.90533,35.38618,352.16,0.43,0.46,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,302.63,21.25,D
-16.98684,34.50925,334.15,0.57,0.43,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,303.09,9.89,D
-16.33004,37.94519,335.81,0.32,0.55,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,298.24,2.62,D
-16.97886,34.50767,333.89,0.57,0.43,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,301.04,4.56,D
-16.97389,34.51233,332.68,0.57,0.43,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,301.42,4.56,D
-16.96989,34.51156,334.88,0.57,0.43,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,301.77,7.7,D
-14.83512,32.81787,334.28,0.5,0.41,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,300.79,4.01,D
-15.08247,31.27157,344.88,0.42,0.38,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,305.3,17.1,D
-15.11678,31.03692,336.24,0.42,0.37,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,304.89,3.09,D
-13.37394,40.4469,333.12,0.53,0.67,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,295.87,4.3,D
-14.56392,34.09064,330.7,0.39,0.44,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,301.82,1.45,D
-15.09417,30.82779,347.82,0.41,0.37,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,308.51,6.42,D
-15.09478,30.82402,341.78,0.41,0.37,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,305.8,6.42,D
-15.09539,30.82026,332.59,0.41,0.37,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,304.89,2.48,D
-14.78568,32.63408,347.05,0.49,0.4,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,302,9.45,D
-14.78645,32.62957,336.56,0.49,0.4,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,301.89,3.82,D
-14.78275,32.62888,334.92,0.49,0.4,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,301.31,3.06,D
-14.99067,31.37344,332.34,0.43,0.38,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,302.12,2.36,D
-14.50021,34.18901,335.74,0.4,0.44,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,302.94,3.65,D
-15.1638,30.26478,334.28,0.4,0.37,2026-06-16,1147,SNPP,SNPP,l,2.0NRT,305.89,2.75,D
-15.16438,30.2611,332.34,0.4,0.37,2026-06-16,1147,SNPP,SNPP,l,2.0NRT,305.03,2.75,D
-14.4921,34.18728,337.81,0.4,0.44,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,301.33,2.55,D
-14.72313,32.77374,335.6,0.5,0.41,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,299.63,3.57,D
-14.72276,32.77483,335.64,0.5,0.41,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,299.74,3.12,D
-14.71902,32.77415,333.3,0.5,0.41,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,300.53,4.2,D
-14.74517,32.61853,334.73,0.49,0.4,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,303.16,16.49,D
-14.93954,31.44237,334.05,0.43,0.38,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,303.34,9.43,D
-15.10366,30.42119,331.22,0.4,0.37,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,298.05,24.01,D
-13.78895,37.92334,330.49,0.36,0.57,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,296.63,2.35,D
-14.53007,33.85648,348.31,0.38,0.43,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,303.72,5.15,D
-14.74147,32.61787,332.52,0.49,0.4,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,301.67,16.49,D
-14.51116,33.94159,343.03,0.39,0.44,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,303.73,5.56,D
-14.69271,32.88416,331.49,0.5,0.41,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,298.07,2.95,D
-14.73397,32.63971,331.51,0.49,0.4,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,300.38,4.96,D
-14.73473,32.63522,348.83,0.49,0.4,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,303.13,4.96,D
-14.50593,33.94783,339.55,0.39,0.44,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,303.01,2.45,D
-14.73102,32.63456,332.54,0.49,0.4,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,299.49,4.96,D
-15.02234,30.84282,337.76,0.41,0.37,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,301.42,7.55,D
-14.42121,34.38253,332.84,0.41,0.45,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,300.43,4.7,D
-15.01672,30.83405,335.18,0.41,0.37,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,301.46,4.33,D
-13.25072,40.3997,332.63,0.53,0.67,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,295.26,3.63,D
-13.22885,40.38024,331.3,0.53,0.67,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,295.36,2.73,D
-14.78854,32.06881,333.7,0.46,0.39,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,300.26,13.31,D
-14.78926,32.06455,339.61,0.46,0.39,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,305.05,13.31,D
-14.96228,31.01787,347.08,0.42,0.37,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,302.72,20.55,D
-14.96291,31.01399,356.9,0.42,0.37,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,309.73,20.55,D
-14.78565,32.06392,334.75,0.46,0.39,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,299.08,9.64,D
-13.20711,40.39146,332.05,0.53,0.67,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,296.05,3.64,D
-13.24791,40.16402,339.34,0.51,0.66,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,294.3,4.9,D
-13.18637,40.39774,367,0.53,0.67,2026-06-16,1147,SNPP,SNPP,h,2.0NRT,296.67,9.6,D
-13.18535,40.40258,328.95,0.53,0.67,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,295,9.6,D
-15.02688,30.48835,330.22,0.4,0.37,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,302.01,1.57,D
-14.78048,31.9628,333.23,0.45,0.39,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,302.69,7.55,D
-14.78119,31.9586,349.95,0.45,0.39,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,303.93,7.55,D
-14.98417,30.73134,335.24,0.41,0.37,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,300.92,2.26,D
-15.02348,30.48779,333.09,0.4,0.37,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,302.15,2.61,D
-14.98075,30.73077,330.05,0.41,0.37,2026-06-16,1147,SNPP,SNPP,l,2.0NRT,301.04,2.26,D
-13.18871,40.2941,343.77,0.52,0.67,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,295.82,10.11,D
-13.18976,40.28908,335.54,0.52,0.67,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,295.13,10.71,D
-14.9564,30.85896,333.01,0.41,0.37,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,302.94,2.79,D
-14.97734,30.7302,332.02,0.41,0.37,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,299.97,2.74,D
-14.72241,32.23926,338.33,0.47,0.4,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,299.65,3.29,D
-15.00069,30.56437,334.88,0.4,0.37,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,300.89,2.14,D
-14.88992,31.1013,336.62,0.42,0.38,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,305.2,6.26,D
-14.93693,30.8088,332.16,0.41,0.37,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,299.87,1.43,D
-13.24833,40.16533,336.25,0.51,0.66,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,294.32,5.07,D
-14.93351,30.80819,332.96,0.41,0.37,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,300.52,1.69,D
-14.77337,31.77286,333.12,0.45,0.39,2026-06-16,1147,SNPP,SNPP,l,2.0NRT,303.62,11.33,D
-14.77406,31.76872,347.56,0.45,0.39,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,309.86,11.33,D
-14.87294,31.16242,330.92,0.42,0.38,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,302.51,2.78,D
-14.92092,30.86473,341.68,0.41,0.37,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,306.62,11.11,D
-13.18837,40.39966,367,0.53,0.67,2026-06-16,1147,SNPP,SNPP,h,2.0NRT,298.79,17.91,D
-14.7705,31.76808,333.66,0.45,0.39,2026-06-16,1147,SNPP,SNPP,l,2.0NRT,306.72,7.63,D
-14.77119,31.76394,335.57,0.45,0.39,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,310.02,30.92,D
-14.91749,30.86415,337.12,0.41,0.37,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,303.57,4.36,D
-14.91811,30.86032,347.57,0.41,0.37,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,306.26,9.06,D
-14.8047,31.49346,337.34,0.43,0.38,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,303.43,4.3,D
-13.18487,40.28948,341.48,0.52,0.67,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,293.92,8.28,D
-13.18074,40.27816,328.03,0.52,0.67,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,293.71,4.67,D
-13.12529,40.48617,327.81,0.54,0.68,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,295.62,3.1,D
-14.87926,30.94812,352.65,0.41,0.37,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,304.34,9.66,D
-13.26617,39.76389,343.38,0.48,0.65,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,297.72,7.17,D
-14.03791,35.77918,343.72,0.51,0.5,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,298.72,5.85,D
-14.62997,32.43245,342.99,0.48,0.4,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,303.72,7.41,D
-13.26016,39.76284,351.04,0.48,0.65,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,295.98,7.17,D
-14.78873,31.43696,330.42,0.43,0.38,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,303.11,2.65,D
-14.73623,31.7323,341.37,0.44,0.39,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,306.42,34.17,D
-14.73268,31.73169,353.8,0.44,0.39,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,307.46,10.68,D
-14.83682,31.10014,340.2,0.42,0.38,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,304.39,3.19,D
-13.09504,40.38089,331.52,0.53,0.67,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,295.79,4,D
-14.61481,32.36578,340.72,0.48,0.4,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,303.57,11.49,D
-13.07301,40.45536,327.89,0.54,0.68,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,295.61,3.78,D
-13.08887,40.37938,329.31,0.53,0.67,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,295.68,8.57,D
-14.60661,32.39178,336.33,0.48,0.4,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,301.38,3.14,D
-14.61115,32.36514,339.79,0.48,0.4,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,302.09,8.48,D
-14.72122,31.71285,335.96,0.44,0.39,2026-06-16,1147,SNPP,SNPP,l,2.0NRT,306.06,6.56,D
-13.08378,40.37269,333.17,0.53,0.67,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,295.64,6.61,D
-14.6037,32.38668,333.1,0.48,0.4,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,302.46,8.42,D
-14.66568,32.02166,338.23,0.46,0.39,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,302.69,2.39,D
-14.71767,31.71224,345.81,0.44,0.39,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,308.04,6.56,D
-14.71905,31.70401,341.24,0.44,0.39,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,307.95,6.91,D
-14.85798,30.86188,341.73,0.41,0.37,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,300.82,2.91,D
-14.66206,32.02114,342.64,0.46,0.39,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,305.63,4.56,D
-14.70771,31.70633,336.27,0.44,0.39,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,309.58,6.49,D
-14.7084,31.70221,334.91,0.44,0.39,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,308.71,4.85,D
-14.83111,30.94003,333.96,0.41,0.37,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,301.76,2.56,D
-14.903,30.49746,336.6,0.4,0.37,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,302.66,5.42,D
-14.86491,30.71114,343.28,0.41,0.37,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,302.52,6.4,D
-14.86088,30.71434,336.65,0.41,0.37,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,302.91,6.28,D
-14.71682,31.56521,339.17,0.44,0.38,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,305.25,9.22,D
-14.80176,31.05406,344.85,0.42,0.38,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,306.39,5.88,D
-14.79959,31.04568,342.78,0.42,0.38,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,308.54,5.31,D
-14.83429,30.83437,330.67,0.41,0.37,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,303.35,2.56,D
-14.71736,31.56552,334.53,0.44,0.38,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,305.93,9.03,D
-14.80014,31.05366,342.36,0.42,0.38,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,305.51,4.44,D
-14.80139,31.04587,338.86,0.42,0.38,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,307.24,5.88,D
-14.83531,30.83433,330.4,0.41,0.37,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,302.4,1.96,D
-14.82723,30.84079,334.41,0.41,0.37,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,301.81,3.84,D
-14.82906,30.82941,330.11,0.41,0.37,2026-06-16,1147,SNPP,SNPP,l,2.0NRT,302.49,2.9,D
-14.65338,31.88965,345.6,0.45,0.39,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,306.87,8.27,D
-14.68611,31.69016,338.79,0.44,0.39,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,302.73,2.86,D
-14.69483,31.63688,336.36,0.44,0.38,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,304.36,5.48,D
-14.82563,30.82884,334.1,0.41,0.37,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,303.45,2.9,D
-14.68189,31.69368,335.53,0.44,0.39,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,303.48,3.77,D
-13.09153,40.38064,328.19,0.53,0.67,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,295.65,7.52,D
-13.09256,40.37553,349.26,0.53,0.67,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,296.14,7.25,D
-13.08642,40.37387,328.6,0.53,0.67,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,295.61,4.4,D
-14.67548,31.68828,347.28,0.44,0.39,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,305.48,6.08,D
-14.77189,31.09674,333.34,0.42,0.38,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,303.45,2.88,D
-14.80243,30.90742,355.58,0.41,0.37,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,306.49,8.17,D
-14.74127,31.17571,331.61,0.42,0.38,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,305.87,1.86,D
-14.77779,30.95066,341.05,0.42,0.37,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,304.54,5.23,D
-14.66232,31.6355,338.88,0.44,0.38,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,302.73,2.54,D
-14.77373,30.95388,339.32,0.42,0.37,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,306.4,5.67,D
-14.77435,30.95006,340,0.42,0.37,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,305.62,5.67,D
-14.78891,30.8382,333.94,0.41,0.37,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,302.5,3.35,D
-14.75872,31.00283,333.34,0.42,0.37,2026-06-16,1147,SNPP,SNPP,l,2.0NRT,304.46,3.15,D
-14.60901,31.89066,336.55,0.45,0.39,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,304.19,3.6,D
-14.72238,31.16041,331.97,0.42,0.38,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,305.32,2.47,D
-13.01782,40.29805,332.54,0.53,0.67,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,294.35,3.5,D
-14.74146,30.99998,333.55,0.42,0.37,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,303.53,2.4,D
-14.63607,31.6183,340.14,0.44,0.38,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,305.64,2.73,D
-14.63185,31.62179,332.47,0.44,0.38,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,301.34,2.73,D
-14.63253,31.61769,335.78,0.44,0.38,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,302.98,2.73,D
-13.00857,40.24934,344.45,0.52,0.67,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,292.71,8.55,D
-13.00241,40.24794,349.92,0.52,0.67,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,289.44,8.55,D
-14.59022,31.82703,335.11,0.45,0.39,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,305.87,3.69,D
-14.58525,31.83476,336.3,0.45,0.39,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,302.05,3.61,D
-14.64205,31.47333,331.88,0.43,0.38,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,301.83,2.12,D
-14.57448,31.81141,338.86,0.45,0.39,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,306.53,4.92,D
-14.62584,31.46219,333.77,0.43,0.38,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,304.35,3.01,D
-14.62616,31.45909,333.91,0.43,0.38,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,304.24,3.13,D
-14.6,31.57539,333.93,0.44,0.38,2026-06-16,1147,SNPP,SNPP,l,2.0NRT,304.95,3.1,D
-14.53439,31.93086,331.59,0.46,0.39,2026-06-16,1147,SNPP,SNPP,l,2.0NRT,303.58,1.85,D
-14.5936,31.5701,335.41,0.44,0.38,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,304.62,9.81,D
-13.00432,40.24702,367,0.52,0.67,2026-06-16,1147,SNPP,SNPP,h,2.0NRT,292.31,8.69,D
-13.0033,40.25211,331.17,0.52,0.67,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,290.82,9.09,D
-14.53476,31.86155,342.54,0.45,0.39,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,302.86,3.45,D
-14.52105,31.83327,342.75,0.45,0.39,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,305.81,4.55,D
-14.51125,31.87007,346.58,0.45,0.39,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,305.37,7.74,D
-14.50766,31.86946,331.61,0.45,0.39,2026-06-16,1147,SNPP,SNPP,l,2.0NRT,301.98,1.8,D
-14.52334,31.73108,335.76,0.45,0.39,2026-06-16,1147,SNPP,SNPP,l,2.0NRT,306.73,4.24,D
-14.39952,32.35677,343.2,0.48,0.4,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,310.78,29.42,D
-14.18674,33.21799,330.77,0.53,0.42,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,300.19,3.87,D
-14.17985,33.21179,346.24,0.53,0.42,2026-06-16,1147,SNPP,SNPP,n,2.0NRT,299.84,8.9,D
